Period,Group,Sender,Time,ClientTime,Key,Value
3,1,4,1498220872587184877,1498220872666,updateAction,"{""action"": 5.9411764705882355}"
3,1,4,1498220872587361157,1498220872666,updateAction,"{""action"": 5.9411764705882355}"
3,1,4,1498220872587446913,1498220872667,updateAction,"{""action"": 6}"
3,1,4,1498220872587526543,1498220872667,updateAction,"{""action"": 6}"
3,1,2,1498220872615743785,1498220872696,_at_barrier,_timer_1_t_287_3
3,1,3,1498220872616964814,1498220872697,_at_barrier,_timer_1_t_287_3
3,1,1,1498220872618182193,1498220872698,_at_barrier,_timer_1_t_287_3
3,1,4,1498220872619390227,1498220872697,_at_barrier,_timer_1_t_287_3
3,1,2,1498220872625014848,1498220872705,__set_points__,"{""points"": 45.003896103896174, ""period"": 3}"
3,1,3,1498220872643976335,1498220872723,__set_points__,"{""points"": 44.41731601731608, ""period"": 3}"
3,1,4,1498220872663579102,1498220872743,__set_points__,"{""points"": 46.018181818181795, ""period"": 3}"
3,1,1,1498220872684001230,1498220872763,__set_points__,"{""points"": 44.96147186147188, ""period"": 3}"
3,1,1,1498220872685623495,1498220872765,state,"{""state"": [{""constant"": 60, ""subjectid"": 1, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 130}, {""constant"": 60, ""subjectid"": 2, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 130}, {""constant"": 60, ""subjectid"": 3, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 130}, {""constant"": 60, ""subjectid"": 4, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 130}]}"
3,1,1,1498220872685851866,1498220872765,actions,"{""actions"": [7, 7, 7, 6.7]}"
3,1,1,1498220872685940642,1498220872765,targets,"{""targets"": [7, 7, 7, 6]}"
3,1,2,1498220872773835215,1498220872853,_at_barrier,_timer_1_t_288_3
3,1,3,1498220872775151064,1498220872855,_at_barrier,_timer_1_t_288_3
3,1,1,1498220872776455808,1498220872856,_at_barrier,_timer_1_t_288_3
3,1,4,1498220872777267134,1498220872855,_at_barrier,_timer_1_t_288_3
3,1,1,1498220872779807711,1498220872859,__set_points__,"{""points"": 45.14906204906207, ""period"": 3}"
3,1,2,1498220872801855914,1498220872882,__set_points__,"{""points"": 45.19148629148636, ""period"": 3}"
3,1,3,1498220872822303691,1498220872902,__set_points__,"{""points"": 44.60490620490627, ""period"": 3}"
3,1,4,1498220872842573206,1498220872922,__set_points__,"{""points"": 46.201443001442975, ""period"": 3}"
3,1,1,1498220872926447214,1498220873006,_at_barrier,_timer_1_t_289_3
3,1,3,1498220872928641225,1498220873008,_at_barrier,_timer_1_t_289_3
3,1,2,1498220872929964439,1498220873008,_at_barrier,_timer_1_t_289_3
3,1,4,1498220872930172174,1498220873009,_at_barrier,_timer_1_t_289_3
3,1,2,1498220872931743113,1498220873012,__set_points__,"{""points"": 45.37041847041854, ""period"": 3}"
3,1,3,1498220872954327356,1498220873034,__set_points__,"{""points"": 44.78383838383845, ""period"": 3}"
3,1,4,1498220872974360536,1498220873054,__set_points__,"{""points"": 46.380375180375154, ""period"": 3}"
3,1,1,1498220872997369935,1498220873077,__set_points__,"{""points"": 45.327994227994246, ""period"": 3}"
3,1,2,1498220873083691338,1498220873163,_at_barrier,_timer_1_t_290_3
3,1,3,1498220873088757006,1498220873168,_at_barrier,_timer_1_t_290_3
3,1,4,1498220873091823297,1498220873171,_at_barrier,_timer_1_t_290_3
3,1,1,1498220873093749052,1498220873173,_at_barrier,_timer_1_t_290_3
3,1,2,1498220873095141622,1498220873175,__set_points__,"{""points"": 45.54069264069271, ""period"": 3}"
3,1,3,1498220873114355707,1498220873194,__set_points__,"{""points"": 44.95411255411262, ""period"": 3}"
3,1,4,1498220873138107436,1498220873218,__set_points__,"{""points"": 46.55497835497833, ""period"": 3}"
3,1,1,1498220873158217534,1498220873238,__set_points__,"{""points"": 45.498268398268415, ""period"": 3}"
3,1,2,1498220873242057760,1498220873321,_at_barrier,_timer_1_t_291_3
3,1,3,1498220873243279799,1498220873323,_at_barrier,_timer_1_t_291_3
3,1,1,1498220873244454759,1498220873324,_at_barrier,_timer_1_t_291_3
3,1,4,1498220873244933947,1498220873323,_at_barrier,_timer_1_t_291_3
3,1,2,1498220873246052215,1498220873326,__set_points__,"{""points"": 45.70230880230887, ""period"": 3}"
3,1,3,1498220873265061766,1498220873345,__set_points__,"{""points"": 45.11572871572878, ""period"": 3}"
3,1,4,1498220873285481992,1498220873365,__set_points__,"{""points"": 46.7281385281385, ""period"": 3}"
3,1,1,1498220873305363165,1498220873385,__set_points__,"{""points"": 45.659884559884574, ""period"": 3}"
3,1,2,1498220873389373722,1498220873469,_at_barrier,_timer_1_t_292_3
3,1,3,1498220873390608091,1498220873470,_at_barrier,_timer_1_t_292_3
3,1,1,1498220873391408592,1498220873471,_at_barrier,_timer_1_t_292_3
3,1,4,1498220873392583364,1498220873471,_at_barrier,_timer_1_t_292_3
3,1,4,1498220873394705248,1498220873474,__set_points__,"{""points"": 46.90129870129867, ""period"": 3}"
3,1,1,1498220873415289596,1498220873495,__set_points__,"{""points"": 45.81861471861473, ""period"": 3}"
3,1,2,1498220873438598606,1498220873518,__set_points__,"{""points"": 45.86103896103903, ""period"": 3}"
3,1,3,1498220873458680735,1498220873538,__set_points__,"{""points"": 45.27445887445894, ""period"": 3}"
3,1,4,1498220873537639744,1498220873617,_at_barrier,_timer_1_t_293_3
3,1,2,1498220873539051331,1498220873619,_at_barrier,_timer_1_t_293_3
3,1,3,1498220873539392190,1498220873619,_at_barrier,_timer_1_t_293_3
3,1,1,1498220873540483189,1498220873620,_at_barrier,_timer_1_t_293_3
3,1,4,1498220873541835539,1498220873622,__set_points__,"{""points"": 47.07445887445884, ""period"": 3}"
3,1,1,1498220873563651244,1498220873644,__set_points__,"{""points"": 45.97734487734489, ""period"": 3}"
3,1,2,1498220873587855619,1498220873668,__set_points__,"{""points"": 46.01976911976919, ""period"": 3}"
3,1,3,1498220873610565620,1498220873690,__set_points__,"{""points"": 45.433189033189095, ""period"": 3}"
3,1,4,1498220873684653685,1498220873764,_at_barrier,_timer_1_t_294_3
3,1,2,1498220873688750254,1498220873769,_at_barrier,_timer_1_t_294_3
3,1,1,1498220873689849680,1498220873770,_at_barrier,_timer_1_t_294_3
3,1,3,1498220873690841509,1498220873769,_at_barrier,_timer_1_t_294_3
3,1,1,1498220873692379297,1498220873772,__set_points__,"{""points"": 46.13607503607505, ""period"": 3}"
3,1,2,1498220873720268985,1498220873800,__set_points__,"{""points"": 46.178499278499345, ""period"": 3}"
3,1,3,1498220873746911973,1498220873826,__set_points__,"{""points"": 45.59191919191925, ""period"": 3}"
3,1,4,1498220873771574809,1498220873852,__set_points__,"{""points"": 47.24761904761901, ""period"": 3}"
3,1,4,1498220873812444348,1498220873891,updateAction,"{""action"": 7.00771456123433}"
3,1,4,1498220873812633903,1498220873891,updateAction,"{""action"": 7.00771456123433}"
3,1,4,1498220873812726012,1498220873892,updateAction,"{""action"": 7}"
3,1,4,1498220873812836841,1498220873892,updateAction,"{""action"": 7}"
3,1,1,1498220873842341730,1498220873922,_at_barrier,_timer_1_t_295_3
3,1,2,1498220873843396343,1498220873923,_at_barrier,_timer_1_t_295_3
3,1,3,1498220873844184910,1498220873924,_at_barrier,_timer_1_t_295_3
3,1,4,1498220873845611634,1498220873924,_at_barrier,_timer_1_t_295_3
3,1,2,1498220873846387417,1498220873926,__set_points__,"{""points"": 46.3372294372295, ""period"": 3}"
3,1,3,1498220873867315777,1498220873947,__set_points__,"{""points"": 45.75064935064941, ""period"": 3}"
3,1,4,1498220873887480274,1498220873967,__set_points__,"{""points"": 47.42077922077918, ""period"": 3}"
3,1,1,1498220873907880330,1498220873987,__set_points__,"{""points"": 46.29480519480521, ""period"": 3}"
3,1,1,1498220873909324708,1498220873989,state,"{""state"": [{""constant"": 60, ""subjectid"": 1, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 110}, {""constant"": 60, ""subjectid"": 2, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 110}, {""constant"": 60, ""subjectid"": 3, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 110}, {""constant"": 60, ""subjectid"": 4, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 6, ""alpha"": 20, ""payoff"": 120}]}"
3,1,1,1498220873909596213,1498220873989,actions,"{""actions"": [7, 7, 7, 6.3]}"
3,1,1,1498220873909688298,1498220873989,targets,"{""targets"": [7, 7, 7, 7]}"
3,1,2,1498220873989819941,1498220874069,_at_barrier,_timer_1_t_296_3
3,1,3,1498220873991714913,1498220874072,_at_barrier,_timer_1_t_296_3
3,1,1,1498220873992759705,1498220874072,_at_barrier,_timer_1_t_296_3
3,1,4,1498220873993749971,1498220874072,_at_barrier,_timer_1_t_296_3
3,1,1,1498220873995469569,1498220874076,__set_points__,"{""points"": 46.453535353535365, ""period"": 3}"
3,1,2,1498220874017407762,1498220874097,__set_points__,"{""points"": 46.49595959595966, ""period"": 3}"
3,1,4,1498220874038645051,1498220874118,__set_points__,"{""points"": 47.59826839826836, ""period"": 3}"
3,1,3,1498220874057933044,1498220874138,__set_points__,"{""points"": 45.90937950937957, ""period"": 3}"
3,1,1,1498220874139762440,1498220874219,_at_barrier,_timer_1_t_297_3
3,1,3,1498220874140892827,1498220874221,_at_barrier,_timer_1_t_297_3
3,1,2,1498220874141721192,1498220874220,_at_barrier,_timer_1_t_297_3
3,1,4,1498220874142549664,1498220874221,_at_barrier,_timer_1_t_297_3
3,1,2,1498220874143766455,1498220874224,__set_points__,"{""points"": 46.66334776334783, ""period"": 3}"
3,1,3,1498220874162872831,1498220874243,__set_points__,"{""points"": 46.07676767676774, ""period"": 3}"
3,1,4,1498220874183386686,1498220874263,__set_points__,"{""points"": 47.78008658008654, ""period"": 3}"
3,1,1,1498220874203680278,1498220874283,__set_points__,"{""points"": 46.62092352092353, ""period"": 3}"
3,1,2,1498220874287151075,1498220874367,_at_barrier,_timer_1_t_298_3
3,1,3,1498220874288403436,1498220874368,_at_barrier,_timer_1_t_298_3
3,1,1,1498220874289323828,1498220874369,_at_barrier,_timer_1_t_298_3
3,1,4,1498220874290124844,1498220874369,_at_barrier,_timer_1_t_298_3
3,1,2,1498220874291476623,1498220874372,__set_points__,"{""points"": 46.83939393939401, ""period"": 3}"
3,1,3,1498220874311615024,1498220874391,__set_points__,"{""points"": 46.252813852813915, ""period"": 3}"
3,1,4,1498220874331374941,1498220874411,__set_points__,"{""points"": 47.96623376623373, ""period"": 3}"
3,1,1,1498220874350986070,1498220874431,__set_points__,"{""points"": 46.79696969696971, ""period"": 3}"
3,1,2,1498220874436920761,1498220874516,_at_barrier,_timer_1_t_299_3
3,1,3,1498220874438396120,1498220874518,_at_barrier,_timer_1_t_299_3
3,1,4,1498220874439252026,1498220874519,_at_barrier,_timer_1_t_299_3
3,1,1,1498220874440103199,1498220874519,_at_barrier,_timer_1_t_299_3
3,1,3,1498220874441307572,1498220874521,__set_points__,"{""points"": 46.4375180375181, ""period"": 3}"
3,1,4,1498220874461757741,1498220874542,__set_points__,"{""points"": 48.15382395382392, ""period"": 3}"
3,1,1,1498220874481816799,1498220874561,__set_points__,"{""points"": 46.9816738816739, ""period"": 3}"
3,1,2,1498220874504124873,1498220874584,__set_points__,"{""points"": 47.024098124098195, ""period"": 3}"
3,1,3,1498220874585481919,1498220874665,_at_barrier,_timer_1_t_300_3
3,1,2,1498220874586415933,1498220874666,_at_barrier,_timer_1_t_300_3
3,1,4,1498220874587176878,1498220874667,_at_barrier,_timer_1_t_300_3
3,1,1,1498220874588015659,1498220874667,_at_barrier,_timer_1_t_300_3
3,1,4,1498220874589603013,1498220874670,__set_points__,"{""points"": 48.341414141414106, ""period"": 3}"
3,1,1,1498220874610157734,1498220874690,__set_points__,"{""points"": 47.16926406926409, ""period"": 3}"
3,1,2,1498220874633043971,1498220874713,__set_points__,"{""points"": 47.211688311688384, ""period"": 3}"
3,1,3,1498220874652459329,1498220874732,__set_points__,"{""points"": 46.62510822510829, ""period"": 3}"
3,1,4,1498220874735041980,1498220874815,_at_barrier,_timer_1_t_301_3
3,1,2,1498220874735965564,1498220874816,_at_barrier,_timer_1_t_301_3
3,1,3,1498220874736837921,1498220874817,_at_barrier,_timer_1_t_301_3
3,1,1,1498220874738971684,1498220874817,_at_barrier,_timer_1_t_301_3
3,1,3,1498220874740098358,1498220874820,__set_points__,"{""points"": 46.81269841269848, ""period"": 3}"
3,1,2,1498220874760043846,1498220874840,__set_points__,"{""points"": 47.39927849927857, ""period"": 3}"
3,1,4,1498220874781804586,1498220874862,__set_points__,"{""points"": 48.529004329004295, ""period"": 3}"
3,1,1,1498220874802458411,1498220874882,__set_points__,"{""points"": 47.35685425685428, ""period"": 3}"
3,1,3,1498220874887400959,1498220874967,_at_barrier,_timer_1_t_302_3
3,1,2,1498220874888411416,1498220874968,_at_barrier,_timer_1_t_302_3
3,1,4,1498220874889481918,1498220874969,_at_barrier,_timer_1_t_302_3
3,1,1,1498220874890495637,1498220874970,_at_barrier,_timer_1_t_302_3
3,1,3,1498220874891505153,1498220874971,__set_points__,"{""points"": 47.00028860028867, ""period"": 3}"
3,1,4,1498220874913262697,1498220874993,__set_points__,"{""points"": 48.71659451659448, ""period"": 3}"
3,1,1,1498220874934725786,1498220875014,__set_points__,"{""points"": 47.544444444444466, ""period"": 3}"
3,1,2,1498220874958406435,1498220875038,__set_points__,"{""points"": 47.58686868686876, ""period"": 3}"
3,1,3,1498220875034394790,1498220875114,_at_barrier,_timer_1_t_303_3
3,1,2,1498220875035476888,1498220875115,_at_barrier,_timer_1_t_303_3
3,1,1,1498220875036326296,1498220875116,_at_barrier,_timer_1_t_303_3
3,1,4,1498220875037537965,1498220875116,_at_barrier,_timer_1_t_303_3
3,1,4,1498220875038902754,1498220875119,__set_points__,"{""points"": 48.90418470418467, ""period"": 3}"
3,1,1,1498220875059837464,1498220875140,__set_points__,"{""points"": 47.732034632034654, ""period"": 3}"
3,1,1,1498220875060858657,1498220875141,state,"{""state"": [{""constant"": 60, ""subjectid"": 1, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 130}, {""constant"": 60, ""subjectid"": 2, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 130}, {""constant"": 60, ""subjectid"": 3, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 130}, {""constant"": 60, ""subjectid"": 4, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 130}]}"
3,1,1,1498220875061096758,1498220875141,actions,"{""actions"": [7, 7, 7, 7]}"
3,1,1,1498220875061185386,1498220875141,targets,"{""targets"": [7, 7, 7, 7]}"
3,1,2,1498220875089406533,1498220875169,__set_points__,"{""points"": 47.77445887445895, ""period"": 3}"
3,1,3,1498220875131244243,1498220875211,__set_points__,"{""points"": 47.18787878787886, ""period"": 3}"
3,1,4,1498220875181875048,1498220875262,_at_barrier,_timer_1_t_304_3
3,1,3,1498220875204561094,1498220875285,_at_barrier,_timer_1_t_304_3
3,1,2,1498220875205790011,1498220875284,_at_barrier,_timer_1_t_304_3
3,1,1,1498220875206995581,1498220875285,_at_barrier,_timer_1_t_304_3
3,1,4,1498220875211732385,1498220875292,updateAction,"{""action"": 5.927675988428159}"
3,1,4,1498220875211924423,1498220875292,updateAction,"{""action"": 5.927675988428159}"
3,1,4,1498220875212764000,1498220875292,updateAction,"{""action"": 6}"
3,1,4,1498220875212897771,1498220875292,updateAction,"{""action"": 6}"
3,1,3,1498220875217167851,1498220875297,__set_points__,"{""points"": 47.37546897546905, ""period"": 3}"
3,1,4,1498220875241573484,1498220875321,__set_points__,"{""points"": 49.09177489177486, ""period"": 3}"
3,1,1,1498220875265022565,1498220875345,__set_points__,"{""points"": 47.91962481962484, ""period"": 3}"
3,1,2,1498220875289308686,1498220875370,__set_points__,"{""points"": 47.96204906204914, ""period"": 3}"
3,1,3,1498220875360633120,1498220875441,_at_barrier,_timer_1_t_305_3
3,1,2,1498220875368505256,1498220875448,_at_barrier,_timer_1_t_305_3
3,1,1,1498220875369578249,1498220875449,_at_barrier,_timer_1_t_305_3
3,1,4,1498220875370422790,1498220875449,_at_barrier,_timer_1_t_305_3
3,1,3,1498220875371733297,1498220875452,__set_points__,"{""points"": 47.563059163059236, ""period"": 3}"
3,1,4,1498220875391282252,1498220875471,__set_points__,"{""points"": 49.27936507936505, ""period"": 3}"
3,1,1,1498220875410695020,1498220875491,__set_points__,"{""points"": 48.10721500721503, ""period"": 3}"
3,1,2,1498220875434828734,1498220875514,__set_points__,"{""points"": 48.14963924963933, ""period"": 3}"
3,1,3,1498220875515276556,1498220875595,_at_barrier,_timer_1_t_306_3
3,1,2,1498220875519930518,1498220875600,_at_barrier,_timer_1_t_306_3
3,1,1,1498220875521055743,1498220875601,_at_barrier,_timer_1_t_306_3
3,1,4,1498220875522463556,1498220875601,_at_barrier,_timer_1_t_306_3
3,1,2,1498220875523722090,1498220875604,__set_points__,"{""points"": 48.33722943722952, ""period"": 3}"
3,1,3,1498220875543204855,1498220875623,__set_points__,"{""points"": 47.750649350649425, ""period"": 3}"
3,1,4,1498220875562986432,1498220875643,__set_points__,"{""points"": 49.46262626262623, ""period"": 3}"
3,1,1,1498220875582833010,1498220875663,__set_points__,"{""points"": 48.29480519480522, ""period"": 3}"
3,1,2,1498220875669015796,1498220875749,_at_barrier,_timer_1_t_307_3
3,1,3,1498220875670370800,1498220875751,_at_barrier,_timer_1_t_307_3
3,1,4,1498220875671247646,1498220875752,_at_barrier,_timer_1_t_307_3
3,1,1,1498220875672435106,1498220875752,_at_barrier,_timer_1_t_307_3
3,1,2,1498220875674135342,1498220875754,__set_points__,"{""points"": 48.516161616161696, ""period"": 3}"
3,1,3,1498220875694053922,1498220875774,__set_points__,"{""points"": 47.929581529581604, ""period"": 3}"
3,1,1,1498220875714270394,1498220875794,__set_points__,"{""points"": 48.4737373737374, ""period"": 3}"
3,1,4,1498220875737553846,1498220875817,__set_points__,"{""points"": 49.64155844155841, ""period"": 3}"
3,1,2,1498220875816748897,1498220875896,_at_barrier,_timer_1_t_308_3
3,1,3,1498220875817879189,1498220875898,_at_barrier,_timer_1_t_308_3
3,1,1,1498220875818626164,1498220875899,_at_barrier,_timer_1_t_308_3
3,1,4,1498220875819512521,1498220875898,_at_barrier,_timer_1_t_308_3
3,1,2,1498220875821067784,1498220875901,__set_points__,"{""points"": 48.686435786435865, ""period"": 3}"
3,1,3,1498220875842403553,1498220875922,__set_points__,"{""points"": 48.09985569985577, ""period"": 3}"
3,1,4,1498220875864069694,1498220875944,__set_points__,"{""points"": 49.81616161616159, ""period"": 3}"
3,1,1,1498220875884303093,1498220875965,__set_points__,"{""points"": 48.64401154401157, ""period"": 3}"
3,1,2,1498220875968438204,1498220876049,_at_barrier,_timer_1_t_309_3
3,1,3,1498220875969370182,1498220876050,_at_barrier,_timer_1_t_309_3
3,1,1,1498220875971172949,1498220876051,_at_barrier,_timer_1_t_309_3
3,1,4,1498220875972256361,1498220876050,_at_barrier,_timer_1_t_309_3
3,1,1,1498220875974424066,1498220876054,__set_points__,"{""points"": 48.80562770562773, ""period"": 3}"
3,1,2,1498220875998134162,1498220876078,__set_points__,"{""points"": 48.848051948052024, ""period"": 3}"
3,1,3,1498220876019203175,1498220876099,__set_points__,"{""points"": 48.26147186147193, ""period"": 3}"
3,1,4,1498220876040587683,1498220876121,__set_points__,"{""points"": 49.98932178932176, ""period"": 3}"
3,1,1,1498220876117748297,1498220876197,_at_barrier,_timer_1_t_310_3
3,1,2,1498220876125730704,1498220876205,_at_barrier,_timer_1_t_310_3
3,1,4,1498220876127188022,1498220876206,_at_barrier,_timer_1_t_310_3
3,1,3,1498220876127835215,1498220876206,_at_barrier,_timer_1_t_310_3
3,1,2,1498220876129310412,1498220876209,__set_points__,"{""points"": 49.00678210678218, ""period"": 3}"
3,1,3,1498220876150219125,1498220876230,__set_points__,"{""points"": 48.42020202020209, ""period"": 3}"
3,1,1,1498220876171726620,1498220876251,__set_points__,"{""points"": 48.964357864357886, ""period"": 3}"
3,1,4,1498220876195131799,1498220876275,__set_points__,"{""points"": 50.16248196248193, ""period"": 3}"
3,1,2,1498220876274637651,1498220876354,_at_barrier,_timer_1_t_311_3
3,1,3,1498220876276286962,1498220876356,_at_barrier,_timer_1_t_311_3
3,1,1,1498220876277656392,1498220876357,_at_barrier,_timer_1_t_311_3
3,1,4,1498220876278566752,1498220876357,_at_barrier,_timer_1_t_311_3
3,1,2,1498220876280026462,1498220876360,__set_points__,"{""points"": 49.16551226551234, ""period"": 3}"
3,1,3,1498220876300793898,1498220876380,__set_points__,"{""points"": 48.57893217893225, ""period"": 3}"
3,1,4,1498220876348365725,1498220876429,__set_points__,"{""points"": 50.3356421356421, ""period"": 3}"
3,1,1,1498220876372319851,1498220876452,__set_points__,"{""points"": 49.123088023088044, ""period"": 3}"
3,1,1,1498220876373436687,1498220876454,state,"{""state"": [{""constant"": 60, ""subjectid"": 1, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 110}, {""constant"": 60, ""subjectid"": 2, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 110}, {""constant"": 60, ""subjectid"": 3, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 7, ""alpha"": 20, ""payoff"": 110}, {""constant"": 60, ""subjectid"": 4, ""beta"": 10, ""subperiodNumber"": -1, ""action"": 6, ""alpha"": 20, ""payoff"": 120}]}"
3,1,1,1498220876373663955,1498220876454,actions,"{""actions"": [7, 7, 7, 6]}"
3,1,1,1498220876373759999,1498220876454,targets,"{""targets"": [7, 7, 7, 6]}"
3,1,4,1498220876404637684,1498220876485,updateAction,"{""action"": 7.088717454194793}"
3,1,4,1498220876404848670,1498220876485,updateAction,"{""action"": 7.088717454194793}"
3,1,4,1498220876404933514,1498220876485,updateAction,"{""action"": 7}"
3,1,4,1498220876407059003,1498220876485,updateAction,"{""action"": 7}"
3,1,2,1498220876422173749,1498220876503,_at_barrier,_timer_1_t_312_3
3,1,3,1498220876423924126,1498220876504,_at_barrier,_timer_1_t_312_3
3,1,1,1498220876424596352,1498220876505,_at_barrier,_timer_1_t_312_3
3,1,4,1498220876425554867,1498220876504,_at_barrier,_timer_1_t_312_3
3,1,1,1498220876427627051,1498220876508,__set_points__,"{""points"": 49.2818181818182, ""period"": 3}"
3,1,2,1498220876451207664,1498220876531,__set_points__,"{""points"": 49.3242424242425, ""period"": 3}"
3,1,3,1498220876470130456,1498220876551,__set_points__,"{""points"": 48.73766233766241, ""period"": 3}"
3,1,4,1498220876505504332,1498220876586,__set_points__,"{""points"": 50.50880230880227, ""period"": 3}"
3,1,1,1498220876573993275,1498220876654,_at_barrier,_timer_1_t_313_3
3,1,2,1498220876575439275,1498220876655,_at_barrier,_timer_1_t_313_3
3,1,4,1498220876576408845,1498220876656,_at_barrier,_timer_1_t_313_3
3,1,3,1498220876577279177,1498220876656,_at_barrier,_timer_1_t_313_3
3,1,1,1498220876579400359,1498220876660,__set_points__,"{""points"": 49.44054834054836, ""period"": 3}"
3,1,3,1498220876601864130,1498220876682,__set_points__,"{""points"": 48.896392496392565, ""period"": 3}"
3,1,4,1498220876623261152,1498220876703,__set_points__,"{""points"": 50.686291486291445, ""period"": 3}"
3,1,2,1498220876644288267,1498220876724,__set_points__,"{""points"": 49.48297258297266, ""period"": 3}"
3,1,1,1498220876725278233,1498220876805,_at_barrier,_timer_1_t_314_3
3,1,2,1498220876726127426,1498220876806,_at_barrier,_timer_1_t_314_3
3,1,4,1498220876727261271,1498220876807,_at_barrier,_timer_1_t_314_3
3,1,3,1498220876728418964,1498220876807,_at_barrier,_timer_1_t_314_3
3,1,1,1498220876730195968,1498220876811,__set_points__,"{""points"": 49.60793650793653, ""period"": 3}"
3,1,2,1498220876759016025,1498220876839,__set_points__,"{""points"": 49.650360750360825, ""period"": 3}"
3,1,3,1498220876781527896,1498220876861,__set_points__,"{""points"": 49.06378066378073, ""period"": 3}"
3,1,4,1498220876803426966,1498220876883,__set_points__,"{""points"": 50.868109668109625, ""period"": 3}"
3,1,1,1498220876875026741,1498220876955,_at_barrier,_timer_1_t_315_3
3,1,3,1498220876876228970,1498220876956,_at_barrier,_timer_1_t_315_3
3,1,2,1498220876877254904,1498220876956,_at_barrier,_timer_1_t_315_3
3,1,4,1498220876878109579,1498220876957,_at_barrier,_timer_1_t_315_3
3,1,4,1498220876879303473,1498220876960,__set_points__,"{""points"": 51.05425685425681, ""period"": 3}"
3,1,1,1498220876898285178,1498220876979,__set_points__,"{""points"": 49.78398268398271, ""period"": 3}"
3,1,2,1498220876922102263,1498220877002,__set_points__,"{""points"": 49.826406926407, ""period"": 3}"
3,1,3,1498220876941843118,1498220877022,__set_points__,"{""points"": 49.23982683982691, ""period"": 3}"
3,1,4,1498220877027931720,1498220877107,_at_barrier,_timer_1_t_316_3
3,1,2,1498220877029136306,1498220877109,_at_barrier,_timer_1_t_316_3
3,1,3,1498220877030030196,1498220877110,_at_barrier,_timer_1_t_316_3
3,1,1,1498220877031328653,1498220877110,_at_barrier,_timer_1_t_316_3
3,1,1,1498220877033040657,1498220877113,__set_points__,"{""points"": 49.968686868686895, ""period"": 3}"
3,1,2,1498220877056870297,1498220877137,__set_points__,"{""points"": 50.01111111111119, ""period"": 3}"
3,1,3,1498220877076619885,1498220877156,__set_points__,"{""points"": 49.4245310245311, ""period"": 3}"
3,1,4,1498220877095354786,1498220877175,__set_points__,"{""points"": 51.241847041847, ""period"": 3}"
3,1,1,1498220877186327040,1498220877266,_at_barrier,_timer_1_t_317_3
3,1,2,1498220877187280019,1498220877267,_at_barrier,_timer_1_t_317_3
3,1,4,1498220877188084584,1498220877268,_at_barrier,_timer_1_t_317_3
3,1,3,1498220877189093492,1498220877268,_at_barrier,_timer_1_t_317_3
3,1,2,1498220877191009499,1498220877271,__set_points__,"{""points"": 50.19870129870138, ""period"": 3}"
3,1,3,1498220877211003818,1498220877291,__set_points__,"{""points"": 49.61212121212129, ""period"": 3}"
3,1,4,1498220877230612456,1498220877311,__set_points__,"{""points"": 51.42943722943719, ""period"": 3}"
3,1,1,1498220877253483169,1498220877333,__set_points__,"{""points"": 50.156277056277084, ""period"": 3}"
3,1,2,1498220877336226571,1498220877416,_at_barrier,_timer_1_t_318_3
3,1,3,1498220877338306187,1498220877418,_at_barrier,_timer_1_t_318_3
3,1,1,1498220877339409789,1498220877419,_at_barrier,_timer_1_t_318_3
3,1,4,1498220877340274852,1498220877419,_at_barrier,_timer_1_t_318_3
3,1,2,1498220877341574522,1498220877422,__set_points__,"{""points"": 50.38629148629157, ""period"": 3}"
3,1,3,1498220877361317258,1498220877441,__set_points__,"{""points"": 49.79971139971148, ""period"": 3}"
3,1,4,1498220877381142367,1498220877461,__set_points__,"{""points"": 51.61702741702738, ""period"": 3}"
3,1,1,1498220877400861631,1498220877481,__set_points__,"{""points"": 50.34386724386727, ""period"": 3}"
3,1,2,1498220877485118845,1498220877565,_at_barrier,_timer_1_t_319_3
3,1,3,1498220877486344242,1498220877567,_at_barrier,_timer_1_t_319_3
3,1,1,1498220877487349785,1498220877568,_at_barrier,_timer_1_t_319_3
3,1,4,1498220877488796081,1498220877567,_at_barrier,_timer_1_t_319_3
